@relation clean_data-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute 'fixed acidity' numeric
@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute 'residual sugar' numeric
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute 'total sulfur dioxide' numeric
@attribute density numeric
@attribute pH numeric
@attribute sulphates numeric
@attribute alcohol numeric
@attribute quality numeric

@data
0.461538,0.175439,0.5,0.035363,0.216867,0.318182,0.248503,0.379364,0.527273,0.306667,0.451613,6
0.492308,0.157895,0.5,0.035363,0.228916,0.218182,0.194611,0.39488,0.527273,0.32,0.451613,7
0.4,0.385965,0.513514,0.282908,0.445783,0.3,0.54491,0.650892,0.345455,0.2,0.16129,5
0.184615,0.438596,0.216216,0.035363,0.481928,0.072727,0.260479,0.35609,0.690909,0.293333,0.435484,6
0.184615,0.438596,0.216216,0.035363,0.481928,0.072727,0.260479,0.35609,0.690909,0.293333,0.435484,6
0.784615,0.438596,0.432432,0.035363,0.457831,0.081818,0.568862,0.643134,0.427273,0.32,0.225806,5
0.492308,0.315789,0.621622,0.587426,0.337349,0.536364,0.482036,0.891389,0.2,0.173333,0.129032,6
0.4,0.385965,0.513514,0.282908,0.445783,0.3,0.54491,0.650892,0.345455,0.2,0.16129,5
0.384615,0.22807,0.540541,0.043222,0.26506,0.418182,0.371257,0.35609,0.636364,0.36,0.564516,6
0.646154,0.263158,0.621622,0.035363,0.253012,0.254545,0.344311,0.27851,0.463636,0.333333,0.725806,6
0.830769,0.350877,0.554054,0.015717,0.39759,0.109091,0.146707,0.39488,0.218182,0.04,0.403226,6
0.538462,0.333333,0.527027,0.239686,0.662651,0.236364,0.532934,0.674166,0.518182,0.106667,0.274194,5
0.584615,0.421053,0.486486,0.039293,0.373494,0.272727,0.434132,0.456943,0.463636,0.4,0.532258,6
0.184615,0.438596,0.216216,0.035363,0.481928,0.072727,0.260479,0.35609,0.690909,0.293333,0.435484,6
0.907692,0.280702,0.608108,0.023576,0.289157,0.081818,0.146707,0.425912,0.018182,0.333333,0.451613,6
0.646154,0.350877,0.567568,0.255403,0.433735,0.354545,0.476048,0.681924,0.409091,0.28,0.419355,5
0.676923,0.508772,0.486486,0.015717,0.301205,0.136364,0.248503,0.270753,0.290909,0.133333,0.596774,8
0.523077,0.315789,0.594595,0.255403,0.216867,0.209091,0.347305,0.456943,0.272727,0.16,0.5,8
0.676923,0.508772,0.486486,0.015717,0.301205,0.136364,0.248503,0.270753,0.290909,0.133333,0.596774,8
0.4,0.263158,0.445946,0.021611,0.421687,0.122727,0.621257,0.379364,0.554545,0.293333,0.483871,6
0.323077,0.561404,0.432432,0.212181,0.301205,0.436364,0.350299,0.379364,0.718182,0.48,0.725806,7
0.584615,0.350877,0.527027,0.023576,0.349398,0.172727,0.314371,0.534523,0.4,0.6,0.322581,6
0.646154,0.350877,0.567568,0.255403,0.433735,0.354545,0.476048,0.681924,0.409091,0.28,0.419355,5
0.523077,0.263158,0.527027,0.066798,0.289157,0.245455,0.275449,0.286268,0.490909,0.426667,0.693548,7
0.461538,0.421053,0.5,0.11002,0.168675,0.154545,0.230539,0.239721,0.381818,0.413333,0.758065,6
0.523077,0.263158,0.527027,0.066798,0.289157,0.245455,0.275449,0.286268,0.490909,0.426667,0.693548,7
0.476923,0.175439,0.513514,0.231827,0.361446,0.163636,0.299401,0.557797,0.345455,0.266667,0.403226,5
0.861538,0.315789,0.716216,0.023576,0.457831,0.209091,0.296407,0.387122,0.463636,0.08,0.725806,6
0.692308,0.438596,0.567568,0.021611,0.289157,0.145455,0.257485,0.309542,0.436364,0.133333,0.709677,3
0.538462,0.368421,0.405405,0.48723,0.409639,0.4,0.682635,0.891389,0.309091,0.253333,0.112903,6
0.630769,0.578947,0.5,0.153242,0.253012,0.345455,0.311377,0.379364,0.409091,0.426667,0.709677,7
0.630769,0.631579,0.5,0.206287,0.289157,0.227273,0.248503,0.379364,0.4,0.426667,0.741935,7
0.6,0.54386,0.405405,0.180747,0.337349,0.245455,0.362275,0.557797,0.6,0.293333,0.483871,6
0.6,0.315789,0.418919,0.027505,0.409639,0.409091,0.434132,0.511249,0.636364,0.373333,0.33871,6
0.615385,0.421053,0.418919,0.043222,0.325301,0.4,0.553892,0.456943,0.281818,0.346667,0.403226,5
0.461538,0.421053,0.5,0.11002,0.168675,0.154545,0.230539,0.239721,0.381818,0.413333,0.758065,6
0.538462,0.280702,0.527027,0.117878,0.180723,0.3,0.317365,0.441427,0.409091,0.386667,0.467742,5
0.507692,0.631579,0.5,0.082515,0.385542,0.3,0.353293,0.193173,0.318182,0.28,0.887097,7
1,0.298246,0.648649,0.062868,0.39759,0.236364,0.461078,0.844841,0.427273,0.493333,0.274194,5
0.630769,0.105263,0.378378,0.047151,0.385542,0.381818,0.502994,0.643134,0.663636,0.28,0.193548,6
0.553846,0.175439,0.567568,0.058939,0.325301,0.281818,0.52994,0.519007,0.618182,0.253333,0.419355,7
0.661538,0.614035,0.567568,0.235756,0.289157,0.309091,0.392216,0.363848,0.236364,0.226667,0.854839,7
0.507692,0.631579,0.5,0.082515,0.385542,0.3,0.353293,0.193173,0.318182,0.28,0.887097,7
0.4,0.315789,0.297297,0.176817,0.337349,0.190909,0.362275,0.565555,0.518182,0.133333,0.33871,5
0.646154,0.210526,0.540541,0.180747,0.554217,0.354545,0.47006,0.635376,0.418182,0.24,0.419355,7
0.523077,0.22807,0.459459,0.019646,0.445783,0.209091,0.209581,0.379364,0.481818,0.24,0.532258,6
0.523077,0.175439,0.418919,0.019646,0.433735,0.163636,0.188623,0.418154,0.545455,0.24,0.451613,7
0.707692,0.859649,0.594595,0.396857,0.506024,0.4,0.553892,0.852599,0.390909,0.386667,0.387097,5
0.230769,0.315789,0.310811,0.178782,0.301205,0.418182,0.449102,0.627618,1,0.386667,0.403226,7
0.292308,0.289474,0.445946,0.019646,0.481928,0.236364,0.419162,0.43367,0.372727,0.266667,0.209677,5
0.276923,0.289474,0.432432,0.019646,0.457831,0.2,0.42515,0.43367,0.363636,0.266667,0.209677,6
0.538462,0.298246,0.554054,0.047151,0.337349,0.454545,0.464072,0.309542,0.518182,0.226667,0.677419,7
0.4,0.245614,0.459459,0.047151,0.578313,0.245455,0.281437,0.681924,0.990909,0.466667,0.370968,6
0.538462,0.175439,0.878378,0.031434,0.445783,0.236364,0.44012,0.581071,0.554545,0.533333,0.225806,6
0.4,0.157895,0.364865,0.239686,0.325301,0.781818,0.637725,0.596587,0.509091,0.173333,0.354839,6
0.476923,0.368421,0.216216,0.243615,0.301205,0.572727,0.60479,0.650892,0.327273,0.226667,0.16129,6
0.369231,0.22807,0.513514,0.243615,0.325301,0.563636,0.703593,0.61986,0.309091,0.186667,0.209677,6
0.4,0.263158,0.405405,0.255403,0.337349,0.554545,0.676647,0.627618,0.309091,0.16,0.193548,6
0.538462,0.192982,0.918919,0.035363,0.493976,0.263636,0.437126,0.581071,0.545455,0.56,0.225806,6
0.538462,0.175439,0.878378,0.031434,0.445783,0.236364,0.44012,0.581071,0.554545,0.533333,0.225806,6
0.892308,0.368421,0.621622,0.033399,0.361446,0.686364,0.637725,0.565555,0.181818,0.32,0.241935,6
0.523077,0.105263,0.472973,0.023576,0.325301,0.118182,0.188623,0.519007,0.672727,0.226667,0.306452,5
0.476923,0.403509,0.459459,0.267191,0.60241,0.309091,0.491018,0.712956,0.672727,0.533333,0.5,7
0.569231,0.350877,0.459459,0.141454,0.228916,0.309091,0.317365,0.301784,0.245455,0.253333,0.693548,8
0.646154,0.245614,0.567568,0.550098,0.421687,0.390909,0.458084,1,0.445455,0.626667,0.096774,7
0.584615,0.403509,0.391892,0.388998,0.373494,0.172727,0.404192,0.73623,0.290909,0.173333,0.225806,5
0.707692,0.473684,0.756757,0.518664,0.46988,0.481818,0.538922,0.945694,0.318182,0.48,0.225806,6
0.646154,0.245614,0.567568,0.550098,0.421687,0.390909,0.458084,1,0.445455,0.626667,0.096774,7
0.661538,0.736842,0.635135,0.019646,0.337349,0.190909,0.347305,0.519007,0.445455,0.266667,0.467742,5
0.661538,0.736842,0.635135,0.019646,0.337349,0.190909,0.347305,0.519007,0.445455,0.266667,0.467742,5
0.707692,0.473684,0.756757,0.518664,0.46988,0.481818,0.538922,0.945694,0.318182,0.48,0.225806,6
0.369231,0.245614,0.364865,0.035363,0.662651,0.163636,0.365269,0.519007,0.454545,0.32,0.193548,6
0.646154,0.245614,0.567568,0.550098,0.421687,0.390909,0.458084,1,0.445455,0.626667,0.096774,7
0.584615,0.403509,0.391892,0.388998,0.373494,0.172727,0.404192,0.73623,0.290909,0.173333,0.225806,5
0.492308,0.280702,0.486486,0.168959,0.891566,0.072727,0.368263,0.550039,0.554545,0.2,0.451613,6
0.430769,0.333333,0.405405,0.051081,0.192771,0.109091,0.428144,0.441427,0.518182,0.533333,0.403226,6
0.615385,0.140351,0.554054,0.043222,0.204819,0.245455,0.389222,0.301784,0.272727,0.746667,0.725806,6
0.6,0.333333,0.459459,0.047151,0.228916,0.218182,0.473054,0.309542,0.245455,0.346667,0.66129,7
0.553846,0.403509,1,0.396857,0.361446,0.445455,0.41018,0.821567,0.272727,0.28,0.112903,5
0.646154,0.649123,0.486486,0.3222,0.204819,0.436364,0.422156,0.43367,0.318182,0.04,0.758065,8
0.6,0.333333,0.459459,0.047151,0.228916,0.218182,0.473054,0.309542,0.245455,0.346667,0.66129,7
0.615385,0.140351,0.554054,0.043222,0.204819,0.245455,0.389222,0.301784,0.272727,0.746667,0.725806,6
0.430769,0.140351,0.391892,0.047151,0.493976,0.345455,0.41018,0.3173,0.309091,0.293333,0.548387,7
0.692308,0.22807,0.540541,0.039293,0.277108,0.3,0.299401,0.27851,0.272727,0.506667,0.790323,7
0.523077,0.421053,0.445946,0.031434,0.240964,0.245455,0.296407,0.239721,0.390909,0.386667,0.774194,7
0.430769,0.140351,0.405405,0.039293,0.301205,0.118182,0.203593,0.379364,0.6,0.293333,0.516129,6
0.707692,0.140351,0.445946,0.035363,0.289157,0.127273,0.263473,0.534523,0.381818,0.266667,0.274194,6
0.569231,0.263158,0.432432,0.337917,0.349398,0.472727,0.541916,0.73623,0.290909,0.453333,0.274194,6
0.369231,0.157895,0.405405,0.019646,0.337349,0.109091,0.206587,0.456943,0.709091,0.426667,0.370968,6
0.476923,0.54386,0.297297,0.145383,0.253012,0.072727,0.275449,0.456943,0.254545,0.866667,0.580645,4
0.476923,0.578947,0.297297,0.141454,0.26506,0.072727,0.275449,0.456943,0.254545,0.853333,0.580645,4
0.569231,0.263158,0.432432,0.337917,0.349398,0.472727,0.541916,0.73623,0.290909,0.453333,0.274194,6
0.569231,0.526316,0.445946,0.172888,0.433735,0.254545,0.362275,0.550039,0.545455,0.293333,0.467742,6
0.538462,0.596491,0.513514,0.243615,0.433735,0.245455,0.335329,0.418154,0.427273,0.2,0.741935,7
0.538462,0.45614,0.527027,0.180747,0.373494,0.390909,0.458084,0.418154,0.527273,0.333333,0.709677,6
0.615385,0.263158,0.378378,0.163065,0.39759,0.390909,0.467066,0.441427,0.218182,0.24,0.564516,5
0.8,0.289474,0.513514,0.208251,0.433735,0.454545,0.446108,0.612102,0.190909,0.173333,0.354839,6
0.476923,0.210526,0.540541,0.278978,0.277108,0.445455,0.497006,0.526765,0.454545,0.066667,0.548387,5
0.553846,0.192982,0.567568,0.227898,0.698795,0.336364,0.60479,0.674166,0.527273,0.146667,0.258065,6
0.676923,0.210526,0.486486,0.294695,0.313253,0.527273,0.458084,0.627618,0.3,0.106667,0.370968,6
0.646154,0.894737,0.959459,0.658153,0.349398,0.536364,0.652695,1,0.209091,0.706667,0.209677,5
0.630769,0.105263,0.608108,0.047151,0.493976,0.136364,0.311377,0.596587,0.554545,0.36,0.435484,7
0.461538,0.280702,0.540541,0.047151,0.457831,0.290909,0.284431,0.224205,0.372727,0.36,0.774194,8
0.907692,0.105263,0.797297,0.035363,0.481928,0.190909,0.39521,0.674166,0.236364,0.533333,0.241935,5
0.830769,0.122807,0.918919,0.039293,0.445783,0.181818,0.359281,0.596587,0.272727,0.306667,0.387097,6
0.861538,0.157895,0.743243,0.039293,0.481928,0.109091,0.251497,0.604344,0.272727,0.52,0.370968,6
0.215385,0.5,0.108108,0.506876,0.385542,0.318182,0.39521,0.767261,0.672727,0.226667,0.306452,6
0.384615,0.263158,0.297297,0.123772,0.361446,0.318182,0.317365,0.43367,0.463636,0.373333,0.435484,6
0.892308,0.298246,0.72973,0.027505,0.373494,0.127273,0.449102,0.519007,0.2,0.28,0.403226,5
0.830769,0.421053,0.567568,0.027505,0.445783,0.109091,0.526946,0.604344,0.327273,0.346667,0.258065,5
0.4,0.403509,0.540541,0.220039,0.373494,0.4,0.476048,0.635376,0.390909,0.32,0.209677,6
0.661538,0.210526,0.486486,0.357564,0.421687,0.554545,0.45509,0.767261,0.345455,0.32,0.322581,6
0.630769,0.307018,0.351351,0.05501,0.204819,0.345455,0.538922,0.472459,0.290909,0.226667,0.516129,6
0.492308,0.122807,0.459459,0.031434,0.361446,0.172727,0.5,0.43367,0.545455,0.533333,0.451613,5
0.4,0.122807,0.418919,0.019646,0.421687,0.209091,0.257485,0.472459,0.745455,0.386667,0.370968,6
0.4,0.298246,0.716216,0.235756,0.349398,0.518182,0.670659,0.650892,0.281818,0.266667,0.129032,5
0.584615,0.192982,0.567568,0.035363,0.421687,0.036364,0.311377,0.332816,0.290909,0.693333,0.774194,6
0.538462,0.614035,0.5,0.157171,0.228916,0.136364,0.311377,0.301784,0.463636,0.28,0.83871,6
0.2,0.403509,0.405405,0.011788,0.337349,0.236364,0.42515,0.379364,0.745455,0.453333,0.33871,6
0.476923,0.140351,0.472973,0.027505,0.409639,0.172727,0.51497,0.43367,0.481818,0.533333,0.451613,6
0.6,0.421053,0.648649,0.066798,0.373494,0.236364,0.311377,0.309542,0.436364,0.4,0.774194,7
0.415385,0.245614,0.972973,0.243615,0.39759,0.281818,0.473054,0.674166,0.363636,0.186667,0.193548,6
0.461538,0.315789,0.445946,0.035363,0.457831,0.381818,0.47006,0.441427,0.363636,0.293333,0.403226,6
0.215385,0.508772,0.445946,0.023576,0.228916,0.1,0.212575,0.239721,0.590909,0.213333,0.596774,6
0.707692,0.192982,0.581081,0.058939,0.518072,0.163636,0.281437,0.534523,0.118182,0.32,0.241935,5
0.692308,0.22807,0.554054,0.062868,0.493976,0.2,0.293413,0.534523,0.118182,0.306667,0.241935,5
0.461538,0.122807,0.432432,0.3222,0.590361,0.2,0.299401,0.782777,0.618182,0.24,0.129032,6
0.630769,0.140351,0.864865,0.644401,0.493976,0.609091,0.598802,1,0.390909,0.386667,0.209677,7
0.615385,0.22807,0.527027,0.047151,0.301205,0.545455,0.508982,0.301784,0.336364,0.706667,0.741935,8
0.8,0.280702,0.675676,0.023576,0.46988,0.218182,0.290419,0.363848,0.445455,0.16,0.709677,6
0.292308,0.22807,0.324324,0.066798,0.457831,0.527273,0.535928,0.612102,0.845455,0.666667,0.33871,6
0.615385,0.368421,0.486486,0.251473,0.39759,0.327273,0.452096,0.542281,0.490909,0.2,0.516129,8
0.446154,0.175439,0.405405,0.227898,0.46988,0.345455,0.721557,0.65865,0.518182,0.4,0.322581,5
0.446154,0.175439,0.405405,0.227898,0.46988,0.345455,0.721557,0.65865,0.518182,0.4,0.322581,5
0.707692,0.877193,0.364865,0.453831,0.289157,0.318182,0.317365,0.681924,0.245455,0.226667,0.451613,6
0.523077,0.140351,0.432432,0.007859,0.373494,0.436364,0.332335,0.39488,0.5,0.146667,0.322581,6
0.584615,0.807018,0.310811,0.05501,0.240964,0.1,0.422156,0.464701,0.290909,0.146667,0.387097,5
0.707692,0.877193,0.364865,0.453831,0.289157,0.318182,0.317365,0.681924,0.245455,0.226667,0.451613,6
0.430769,0.298246,0.418919,0.463654,0.60241,0.454545,0.511976,0.875873,0.718182,0.333333,0.290323,6
0.538462,0.263158,0.5,0.051081,0.385542,0.445455,0.464072,0.286268,0.490909,0.24,0.677419,8
0.538462,0.54386,0.5,0.019646,0.409639,0.309091,0.308383,0.301784,0.609091,0.346667,0.758065,8
0.492308,0.666667,0.527027,0.220039,0.361446,0.4,0.458084,0.441427,0.445455,0.173333,0.677419,7
0.676923,0.473684,0.540541,0.223969,0.361446,0.3,0.45509,0.503491,0.390909,0.16,0.629032,7
0.615385,0.368421,0.486486,0.251473,0.39759,0.327273,0.452096,0.542281,0.490909,0.2,0.516129,8
0.830769,0.473684,0.527027,0.011788,0.39759,0.118182,0.152695,0.410396,0.218182,0.08,0.387097,4
0.646154,0.859649,0.527027,0.129666,0.301205,0.181818,0.335329,0.35609,0.518182,0.6,0.774194,7
0.415385,0.508772,0.445946,0.129666,0.216867,0.345455,0.359281,0.270753,0.509091,0.226667,0.758065,7
0.292308,0.22807,0.324324,0.066798,0.457831,0.527273,0.535928,0.612102,0.845455,0.666667,0.33871,6
0.446154,0.175439,0.405405,0.227898,0.46988,0.345455,0.721557,0.65865,0.518182,0.4,0.322581,5
0.615385,0.087719,0.405405,0.047151,0.373494,0.372727,0.505988,0.650892,0.645455,0.253333,0.16129,5
0.584615,0.192982,0.554054,0.019646,0.373494,0.327273,0.398204,0.27851,0.181818,0.266667,0.548387,5
0.538462,0.245614,0.554054,0.581532,0.493976,0.481818,0.541916,1,0.545455,0.493333,0.145161,6
0.384615,0.368421,0.540541,0.231827,0.361446,0.372727,0.47006,0.635376,0.390909,0.293333,0.209677,6
0.461538,0.473684,0.432432,0.070727,0.46988,0.3,0.278443,0.309542,0.509091,0.32,0.645161,8
0.415385,0.192982,0.432432,0.031434,0.373494,0.263636,0.365269,0.39488,0.581818,0.426667,0.451613,7
0.369231,0.070175,0.351351,0.200393,0.421687,0.490909,0.443114,0.61986,0.727273,0.2,0.403226,6
0.338462,0.087719,0.378378,0.200393,0.349398,0.490909,0.537425,0.596587,0.790909,0.28,0.419355,7
0.4,0.298246,0.445946,0.031434,0.373494,0.363636,0.314371,0.270753,0.427273,0.346667,0.532258,7
0.476923,0.421053,0.216216,0.031434,0.506024,0.118182,0.257485,0.534523,0.454545,0.213333,0.241935,4
0.584615,0.192982,0.554054,0.019646,0.373494,0.327273,0.398204,0.27851,0.181818,0.266667,0.548387,5
0.446154,0.087719,0.378378,0.023576,0.445783,0.3,0.389222,0.43367,0.554545,0.146667,0.33871,7
0.492308,0.105263,0.554054,0.011788,0.337349,0.181818,0.254491,0.332816,0.481818,0.28,0.467742,6
0.584615,0.333333,0.324324,0.125737,0.590361,0.154545,0.314371,0.674166,0.390909,0.306667,0.145161,5
0.538462,0.245614,0.554054,0.581532,0.493976,0.481818,0.541916,1,0.545455,0.493333,0.145161,6
0.584615,0.350877,0.527027,0.051081,0.518072,0.190909,0.317365,0.542281,0.481818,0.24,0.387097,6
0.692308,0.315789,0.554054,0.337917,0.39759,0.354545,0.45509,0.565555,0.345455,0.213333,0.645161,7
0.476923,0.263158,0.459459,0.082515,0.277108,0.2,0.332335,0.239721,0.381818,0.213333,0.709677,7
0.369231,0.385965,0.432432,0.043222,0.277108,0.254545,0.359281,0.309542,0.509091,0.253333,0.516129,7
0.476923,0.333333,0.554054,0.043222,0.457831,0.036364,0.371257,0.449185,0.390909,0.626667,0.548387,6
0.476923,0.350877,0.554054,0.043222,0.493976,0.072727,0.377246,0.456943,0.4,0.653333,0.548387,6
0.476923,0.350877,0.405405,0.039293,0.457831,0.4,0.365269,0.363848,0.572727,0.213333,0.5,7
0.476923,0.666667,0.27027,0.011788,0.542169,0.027273,0.347305,0.379364,0.345455,0.266667,0.387097,6
0.476923,0.526316,0.432432,0.310413,0.421687,0.309091,0.42515,0.472459,0.6,0.173333,0.645161,7
0.292308,0.614035,0.405405,0.200393,0.361446,0.2,0.263473,0.379364,0.745455,0.52,0.693548,7
0.430769,0.842105,0.216216,0.098232,0.433735,0.236364,0.245509,0.534523,0.363636,0.173333,0.177419,6
0.507692,0.491228,0.756757,0.027505,0.445783,0.209091,0.275449,0.402638,0.472727,0.146667,0.403226,6
0.461538,0.263158,0.540541,0.039293,0.457831,0.027273,0.368263,0.456943,0.463636,0.64,0.548387,6
0.369231,0.438596,0.391892,0.027505,0.39759,0.218182,0.383234,0.65865,0.954545,0.56,0.241935,5
0.276923,0.719298,0.175676,0.153242,0.361446,0.136364,0.317365,0.27851,0.636364,0.906667,0.919355,7
0.430769,0.596491,0.445946,0.086444,0.301205,0.118182,0.224551,0.224205,0.509091,0.386667,0.870968,6
0.538462,0.175439,0.391892,0.023576,0.421687,0.090909,0.398204,0.363848,0.436364,0.346667,0.532258,7
0.661538,0.192982,0.540541,0.011788,0.337349,0.645455,0.508982,0.425912,0.309091,0.16,0.322581,6
0.323077,0.192982,0.351351,0.267191,0.301205,0.281818,0.338323,0.612102,0.7,0.266667,0.33871,6
0.369231,0.140351,0.635135,0.031434,0.240964,0.190909,0.212575,0.224205,0.490909,0.266667,0.677419,6
0.430769,0.596491,0.445946,0.086444,0.301205,0.118182,0.224551,0.224205,0.509091,0.386667,0.870968,6
0.292308,0.096491,0.405405,0.157171,0.39759,0.154545,0.272455,0.581071,0.536364,0.266667,0.209677,6
0.276923,0.719298,0.175676,0.153242,0.361446,0.136364,0.317365,0.27851,0.636364,0.906667,0.919355,7
0.476923,0.192982,0.445946,0.039293,0.361446,0.227273,0.263473,0.208689,0.336364,0.32,0.693548,7
0.538462,0.175439,0.391892,0.023576,0.421687,0.090909,0.398204,0.363848,0.436364,0.346667,0.532258,7
0.538462,0.298246,0.486486,0.491159,0.493976,0.3,0.568862,0.891389,0.290909,0.32,0.145161,7
0.538462,0.298246,0.486486,0.491159,0.493976,0.3,0.568862,0.891389,0.290909,0.32,0.145161,7
0.492308,0.210526,0.459459,0.200393,0.313253,0.272727,0.218563,0.441427,0.427273,0.32,0.564516,6
0.538462,0.298246,0.486486,0.491159,0.493976,0.3,0.568862,0.891389,0.290909,0.32,0.145161,7
0.553846,0.561404,0.391892,0.188605,0.421687,0.263636,0.335329,0.534523,0.527273,0.373333,0.5,8
0.507692,0.315789,0.418919,0.062868,0.421687,0.245455,0.353293,0.511249,0.563636,0.56,0.467742,8
0.8,0.403509,0.648649,0.235756,0.409639,0.081818,0.188623,0.519007,0.163636,0.213333,0.580645,5
0.384615,0.54386,0.324324,0.247544,0.722892,0.063636,0.320359,0.550039,0.390909,0.173333,0.354839,4
0.676923,0.245614,0.486486,0.243615,0.301205,0.090909,0.239521,0.565555,0.263636,0.213333,0.403226,8
0.507692,0.192982,0.378378,0.117878,0.289157,0.127273,0.203593,0.456943,0.172727,0.746667,0.548387,6
0.538462,0.298246,0.486486,0.491159,0.493976,0.3,0.568862,0.891389,0.290909,0.32,0.145161,7
0.630769,0.210526,0.459459,0.023576,0.373494,0.245455,0.323353,0.472459,0.381818,0.253333,0.419355,6
0.507692,0.315789,0.432432,0.208251,0.337349,0.336364,0.260479,0.487975,0.536364,0.24,0.580645,6
0.492308,0.210526,0.459459,0.200393,0.313253,0.272727,0.218563,0.441427,0.427273,0.32,0.564516,6
0.476923,0.385965,0.445946,0.137525,0.313253,0.218182,0.434132,0.418154,0.481818,0.76,0.693548,8
0.661538,0.368421,0.662162,0.255403,0.39759,0.181818,0.341317,0.565555,0.381818,0.253333,0.451613,6
0.307692,0.157895,0.405405,0.031434,0.337349,0.481818,0.359281,0.294026,0.518182,0.213333,0.532258,6
0.323077,0.587719,0.027027,0.007859,0.349398,0.181818,0.158683,0.472459,0.581818,0.186667,0.209677,5
0.430769,0.263158,0.351351,0.027505,0.433735,0.127273,0.353293,0.487975,0.581818,0.506667,0.322581,6
0.476923,0.473684,1,0.015717,0.421687,0.145455,0.365269,0.379364,0.372727,0.44,0.354839,5
0.584615,0.105263,1,0.039293,0.373494,0.227273,0.278443,0.348332,0.318182,0.24,0.451613,7
0.830769,0.350877,0.662162,0.440079,0.39759,0.245455,0.38024,0.844841,0.345455,0.16,0.33871,4
0.369231,0.175439,0.662162,0.153242,0.457831,0.136364,0.239521,0.371606,0.5,0.2,0.580645,6
0.230769,0.149123,0.324324,0.019646,0.506024,0.209091,0.284431,0.418154,0.545455,0.333333,0.177419,5
0.923077,0.298246,1,0.369352,0.566265,0.309091,0.643713,0.821567,0.309091,0.28,0.322581,4
0.661538,0.368421,0.662162,0.255403,0.39759,0.181818,0.341317,0.565555,0.381818,0.253333,0.451613,6
0.461538,0.245614,0.662162,0.011788,0.518072,0.218182,0.353293,0.301784,0.481818,0.173333,0.548387,6
0.523077,0.245614,0.662162,0.015717,0.433735,0.290909,0.389222,0.224205,0.3,0.16,0.758065,6
0.553846,0.298246,0.662162,0.019646,0.39759,0.3,0.437126,0.35609,0.372727,0.44,0.532258,5
0.676923,0.175439,0.662162,0.019646,0.289157,0.236364,0.212575,0.402638,0.254545,0.613333,0.387097,7
0.353846,0.245614,0.662162,0.035363,0.506024,0.145455,0.230539,0.441427,0.527273,0.32,0.258065,5
0.492308,0.54386,0.324324,0.015717,0.46988,0.054545,0.326347,0.402638,0.254545,0.12,0.33871,4
0.353846,0.245614,0.662162,0.035363,0.506024,0.145455,0.230539,0.441427,0.527273,0.32,0.258065,5
0.415385,0.491228,0.662162,0.090373,0.253012,0.127273,0.251497,0.239721,0.345455,0.36,0.66129,7
0.507692,0.368421,0.662162,0.023576,0.26506,0.272727,0.266467,0.169899,0.318182,0.146667,0.677419,6
0.553846,0.298246,0.662162,0.019646,0.39759,0.3,0.437126,0.35609,0.372727,0.44,0.532258,5
0.476923,0.263158,0.324324,0.534381,0.53012,0.154545,0.251497,0.860357,0.409091,0.373333,0.258065,5
0.723077,0.842105,1,0.6778,0.506024,0.445455,0.697605,1,0.245455,0.64,0.193548,5
0.676923,0.175439,0.662162,0.019646,0.289157,0.236364,0.212575,0.402638,0.254545,0.613333,0.387097,7
0.384615,0.263158,0.662162,0.255403,0.493976,0.590909,0.598802,0.61986,0.463636,0.16,0.241935,5
0.353846,0.298246,0.662162,0.275049,0.518072,0.590909,0.646707,0.65865,0.4,0.333333,0.145161,5
0.523077,0.315789,1,0.510806,0.493976,0.490909,0.45509,0.844841,0.281818,0.293333,0.129032,5
0.523077,0.403509,0.324324,0.031434,0.578313,0.136364,0.320359,0.441427,0.4,0.173333,0.403226,5
0.646154,0.298246,0.662162,0.023576,0.626506,0.227273,0.320359,0.519007,0.327273,0.16,0.225806,5
0.492308,0.175439,0.662162,0.184676,0.373494,0.290909,0.344311,0.332816,0.472727,0.24,0.677419,6
0.615385,0.614035,0.662162,0.48723,0.289157,0.318182,0.443114,0.650892,0.381818,0.173333,0.532258,6
0.692308,0.210526,1,0.151277,0.421687,0.281818,0.359281,0.410396,0.481818,0.266667,0.677419,6
0.384615,0.333333,0.662162,0.023576,0.650602,0.3,0.245509,0.309542,0.6,0.266667,0.677419,6
0.553846,0.140351,0.662162,0.023576,0.554217,0.145455,0.419162,0.35609,0.463636,0.333333,0.516129,6
0.553846,0.140351,0.662162,0.023576,0.554217,0.145455,0.419162,0.35609,0.463636,0.333333,0.516129,6
0.476923,0.192982,0.662162,0.235756,0.325301,0.427273,0.48503,0.472459,0.436364,0.066667,0.564516,6
0.615385,0.614035,0.662162,0.48723,0.289157,0.318182,0.443114,0.650892,0.381818,0.173333,0.532258,6
0.523077,0.561404,0.662162,0.019646,0.46988,0.081818,0.383234,0.449185,0.263636,0.266667,0.209677,5
0.615385,0.614035,0.662162,0.48723,0.289157,0.318182,0.443114,0.650892,0.381818,0.173333,0.532258,6
0.584615,0.77193,0.662162,0.526523,0.301205,0.318182,0.437126,0.674166,0.381818,0.213333,0.612903,7
0.692308,0.22807,0.662162,0.75442,0.542169,0.436364,0.661677,1,0.245455,0.426667,0.193548,5
